station_id,observed_at,precip_mm,temp_c
DK1658,2026-04-19T23:00:00Z,0.0,8.8
DK1462,2025-12-01T11:00:00Z,-999.0,4.9
DK1182,2025-03-12T05:00:00Z,0.0,4.0
DK1231,2025-08-25T23:00:00Z,1.0,10.7
DK1735,2025-10-01T11:00:00Z,0.1,13.5
DK1833,2025-05-26T05:00:00Z,0.0,10.3
DK1000,2026-03-23T11:00:00Z,1.1,12.5
DK1252,2025-12-19T05:00:00Z,0.0,-2.1
DK1133,2025-02-27T17:00:00Z,2.6,4.3
DK1119,2026-01-25T23:00:00Z,0.5,-2.6
DK1609,2025-08-17T17:00:00Z,0.9,16.2
DK1686,2025-09-05T17:00:00Z,0.0,17.1
DK1833,2025-06-21T05:00:00Z,0.0,13.6
DK1511,2026-03-30T17:00:00Z,0.0,8.1
DK1721,2026-04-01T23:00:00Z,0.0,1.1
DK1476,2025-03-28T17:00:00Z,0.4,3.2
DK1203,2025-04-16T17:00:00Z,0.1,9.9
DK1329,2026-04-24T17:00:00Z,0.7,11.0
DK1672,2026-05-03T23:00:00Z,0.0,11.6
DK1406,2025-06-03T17:00:00Z,0.0,20.2
DK1084,2026-04-22T11:00:00Z,0.0,12.2
DK1546,2025-04-21T05:00:00Z,0.0,11.5
DK1294,2025-04-23T17:00:00Z,2.4,6.8
DK1672,2026-05-02T23:00:00Z,0.0,9.0
DK1441,2025-10-22T11:00:00Z,0.0,6.4
DK1742,2026-05-18T23:00:00Z,4.3,9.4
DK1399,2025-04-05T11:00:00Z,0.7,10.1
DK1700,2026-04-14T05:00:00Z,0.4,6.5
DK1476,2026-01-21T23:00:00Z,0.0,-2.1
DK1525,2026-03-07T05:00:00Z,3.6,2.7
DK1210,2025-11-22T05:00:00Z,0.0,2.8
DK1133,2026-05-31T05:00:00Z,0.0,16.4
DK1210,2025-10-07T05:00:00Z,0.0,5.1
DK1203,2025-06-06T05:00:00Z,0.0,13.0
DK1168,2026-03-15T05:00:00Z,0.4,7.4
DK1203,2025-12-21T11:00:00Z,0.0,4.2
DK1378,2026-05-16T05:00:00Z,0.0,12.6
DK1175,2026-02-09T11:00:00Z,0.0,2.2
DK1028,2025-01-30T17:00:00Z,0.5,-2.2
DK1266,2025-07-12T11:00:00Z,0.0,17.3
DK1140,2026-02-06T11:00:00Z,0.0,0.7
DK1791,2025-09-22T17:00:00Z,5.9,8.8
DK1175,2025-11-10T11:00:00Z,0.0,11.8
DK1203,2026-03-01T11:00:00Z,0.0,0.4
DK1511,2026-02-28T17:00:00Z,0.3,0.6
DK1231,2025-07-31T11:00:00Z,2.3,22.0
DK1455,2025-12-08T23:00:00Z,0.0,-0.6
DK1413,2025-02-16T11:00:00Z,1.3,4.1
DK1021,2026-01-03T05:00:00Z,0.0,0.5
DK1504,2025-07-22T17:00:00Z,0.0,17.1
DK1546,2025-10-10T05:00:00Z,4.2,9.3
DK1105,2025-05-12T17:00:00Z,0.0,14.5
DK1210,2025-06-29T23:00:00Z,0.0,15.6
DK1693,2026-03-09T11:00:00Z,0.0,5.4
DK1245,2026-03-02T17:00:00Z,0.0,2.2
DK1693,2025-09-06T05:00:00Z,2.7,9.0
DK1273,2025-04-14T05:00:00Z,0.0,6.4
DK1077,2026-02-16T11:00:00Z,0.3,-0.5
DK1126,2025-09-08T11:00:00Z,0.0,16.1
DK1147,2025-07-26T23:00:00Z,0.0,15.2
DK1679,2025-07-30T05:00:00Z,0.0,17.2
DK1427,2025-11-29T17:00:00Z,0.0,1.7
DK1539,2026-06-20T11:00:00Z,0.0,20.6
DK1077,2026-04-04T11:00:00Z,0.0,5.6
DK1315,2026-04-06T11:00:00Z,0.0,4.4
DK1322,2026-05-13T05:00:00Z,0.0,14.2
DK1280,2026-01-08T23:00:00Z,0.0,-3.8
DK1259,2026-03-11T23:00:00Z,0.0,0.2
DK1770,2026-01-27T17:00:00Z,-999.0,0.9
DK1294,2025-02-10T17:00:00Z,0.0,1.5
DK1203,2026-01-01T11:00:00Z,0.0,3.0
DK1728,2026-04-11T17:00:00Z,0.0,8.9
DK1168,2026-05-01T17:00:00Z,0.0,13.0
DK1609,2025-06-16T17:00:00Z,6.8,15.8
DK1700,2025-09-05T05:00:00Z,0.0,17.2
DK1595,2025-10-18T17:00:00Z,0.0,6.2
DK1259,2025-06-12T17:00:00Z,0.0,12.9
DK1574,2025-12-09T17:00:00Z,3.7,6.5
DK1154,2026-02-23T11:00:00Z,0.1,6.3
DK1056,2026-01-15T05:00:00Z,0.0,-3.7
DK1161,2026-05-07T11:00:00Z,0.0,12.0
DK1728,2025-04-01T11:00:00Z,1.8,12.0
DK1343,2025-03-22T05:00:00Z,0.8,1.1
DK1728,2026-06-07T23:00:00Z,0.0,17.0
DK1441,2026-06-16T23:00:00Z,0.2,12.6
DK1077,2025-04-20T17:00:00Z,0.0,9.0
DK1700,2025-09-02T05:00:00Z,2.9,15.2
DK1252,2025-10-13T23:00:00Z,7.7,8.7
DK1273,2025-09-18T05:00:00Z,0.0,9.9
DK1000,2025-11-24T23:00:00Z,2.1,4.4
DK1175,2025-10-10T11:00:00Z,-999.0,8.0
DK1826,2025-10-18T11:00:00Z,0.0,10.8
DK1294,2026-03-15T17:00:00Z,0.5,3.2
DK1000,2026-03-19T23:00:00Z,0.0,3.2
DK1140,2026-01-14T23:00:00Z,0.0,-5.4
DK1623,2025-06-12T17:00:00Z,0.0,11.7
DK1700,2026-03-28T11:00:00Z,0.0,10.9
DK1007,2026-01-20T23:00:00Z,0.0,-4.5
DK1616,2026-06-02T17:00:00Z,0.0,20.3
DK1147,2025-11-01T17:00:00Z,8.3,6.4
DK1252,2025-04-28T05:00:00Z,0.5,8.2
DK1028,2026-03-02T17:00:00Z,11.6,-2.4
DK1091,2025-07-23T17:00:00Z,0.0,15.6
DK1784,2025-09-02T17:00:00Z,3.3,19.6
DK1532,2026-05-28T11:00:00Z,0.0,15.5
DK1511,2026-03-15T05:00:00Z,3.2,1.2
DK1413,2025-06-14T11:00:00Z,0.0,18.5
DK1126,2025-10-14T05:00:00Z,3.1,7.5
DK1147,2025-04-17T11:00:00Z,-999.0,6.9
DK1707,2025-01-08T05:00:00Z,0.0,1.7
DK1455,2025-09-03T11:00:00Z,0.0,17.5
DK1574,2025-05-23T17:00:00Z,0.0,17.2
DK1182,2025-08-28T05:00:00Z,2.8,18.9
DK1056,2026-01-25T11:00:00Z,7.8,5.1
DK1770,2026-06-17T23:00:00Z,1.5,16.9
DK1553,2026-04-14T05:00:00Z,0.0,11.5
DK1630,2026-01-04T17:00:00Z,1.2,1.1
DK1196,2025-04-16T23:00:00Z,0.7,5.8
DK1672,2026-05-24T23:00:00Z,0.0,10.6
DK1826,2025-06-13T23:00:00Z,0.0,12.2
DK1539,2026-03-29T05:00:00Z,0.0,1.3
DK1455,2025-02-17T11:00:00Z,0.0,4.5
DK1021,2026-01-01T23:00:00Z,1.7,-2.0
DK1315,2025-04-01T05:00:00Z,1.7,1.5
DK1805,2026-04-26T11:00:00Z,0.0,11.8
DK1511,2026-04-22T05:00:00Z,0.0,8.9
DK1280,2025-07-22T11:00:00Z,0.0,20.8
DK1084,2026-04-25T11:00:00Z,1.2,8.4
DK1686,2026-04-10T17:00:00Z,1.2,3.2
DK1014,2025-01-07T23:00:00Z,0.0,-1.4
DK1581,2026-04-23T05:00:00Z,0.0,8.6
DK1119,2025-11-23T23:00:00Z,3.0,1.2
DK1539,2026-04-10T23:00:00Z,0.0,5.6
DK1567,2025-04-24T05:00:00Z,0.6,9.5
DK1049,2025-09-22T23:00:00Z,0.0,10.8
DK1595,2025-08-25T11:00:00Z,0.0,18.2
DK1721,2025-08-08T23:00:00Z,0.0,9.2
DK1210,2025-03-04T17:00:00Z,0.0,-0.5
DK1147,2025-04-15T23:00:00Z,0.6,3.4
DK1343,2025-10-10T05:00:00Z,0.0,5.3
DK1091,2026-03-30T05:00:00Z,0.1,2.8
DK1357,2025-09-03T05:00:00Z,0.0,15.1
DK1791,2025-03-04T05:00:00Z,0.0,1.2
DK1728,2025-09-26T17:00:00Z,0.0,12.7
DK1483,2025-01-17T23:00:00Z,1.2,-1.4
DK1749,2025-01-02T17:00:00Z,0.0,-4.3
DK1609,2026-01-03T17:00:00Z,7.6,3.4
DK1798,2025-02-17T05:00:00Z,3.8,-4.2
DK1238,2026-01-13T17:00:00Z,0.0,1.7
DK1385,2025-03-20T17:00:00Z,0.0,7.6
DK1588,2026-03-29T05:00:00Z,1.2,2.3
DK1245,2025-09-18T17:00:00Z,0.8,5.8
DK1133,2026-04-03T17:00:00Z,0.0,7.3
DK1301,2025-01-30T23:00:00Z,0.0,3.5
DK1126,2026-05-31T05:00:00Z,0.0,16.7
DK1147,2025-04-05T11:00:00Z,0.0,8.8
DK1434,2026-06-05T11:00:00Z,5.2,11.7
DK1042,2025-12-20T23:00:00Z,4.4,-4.4
DK1791,2025-05-13T05:00:00Z,0.0,10.0
DK1294,2025-08-14T17:00:00Z,0.0,16.6
DK1371,2026-05-04T11:00:00Z,0.0,16.8
DK1742,2025-09-19T05:00:00Z,0.1,15.4
DK1308,2026-01-12T17:00:00Z,0.0,4.1
DK1259,2025-07-02T23:00:00Z,0.0,19.1
DK1686,2026-01-02T05:00:00Z,0.0,-0.8
DK1294,2025-11-12T05:00:00Z,2.9,5.0
DK1063,2026-01-17T05:00:00Z,0.0,-3.1
DK1616,2025-02-10T05:00:00Z,0.3,4.0
DK1329,2026-04-16T17:00:00Z,0.2,8.2
DK1560,2026-04-20T05:00:00Z,2.3,7.3
DK1630,2025-04-27T23:00:00Z,0.1,12.1
DK1406,2025-10-16T23:00:00Z,3.5,6.5
DK1735,2026-03-01T23:00:00Z,0.0,2.8
DK1147,2025-09-13T05:00:00Z,0.0,13.0
DK1084,2025-01-17T11:00:00Z,0.0,4.4
DK1070,2025-03-31T23:00:00Z,0.0,7.5
DK1574,2026-02-23T23:00:00Z,6.5,0.4
DK1553,2026-05-19T05:00:00Z,0.0,9.8
DK1210,2025-08-01T17:00:00Z,0.5,14.8
DK1539,2025-07-01T05:00:00Z,0.6,15.9
DK1231,2025-06-03T05:00:00Z,0.0,17.8
DK1504,2025-10-14T11:00:00Z,0.0,13.0
DK1280,2025-02-11T23:00:00Z,0.0,-1.3
DK1462,2025-04-05T05:00:00Z,0.0,3.5
DK1091,2025-07-30T05:00:00Z,0.0,14.0
DK1175,2025-12-14T23:00:00Z,0.0,-0.7
DK1777,2026-03-03T17:00:00Z,0.6,4.3
DK1035,2025-01-13T05:00:00Z,0.0,-5.2
DK1539,2026-03-24T23:00:00Z,0.0,1.2
DK1749,2025-08-09T23:00:00Z,0.0,16.0
DK1721,2025-12-15T05:00:00Z,0.0,-1.9
DK1749,2025-02-05T23:00:00Z,0.2,-0.2
DK1224,2025-11-08T05:00:00Z,6.4,5.1
DK1126,2025-01-27T11:00:00Z,0.0,3.4
DK1616,2025-05-22T05:00:00Z,22.8,11.4
DK1679,2025-02-25T05:00:00Z,0.0,2.8
DK1273,2026-03-05T17:00:00Z,0.0,4.3
DK1336,2025-03-07T11:00:00Z,0.0,2.6
DK1287,2025-08-17T23:00:00Z,1.2,14.7
DK1245,2025-07-07T23:00:00Z,0.0,11.4
DK1371,2025-09-30T11:00:00Z,0.0,13.8
DK1140,2025-09-14T05:00:00Z,0.0,15.9
DK1336,2025-07-08T11:00:00Z,5.3,21.3
DK1777,2025-04-17T17:00:00Z,0.0,11.3
DK1133,2026-03-05T11:00:00Z,0.0,3.4
DK1665,2026-05-11T17:00:00Z,0.0,15.0
DK1609,2025-07-12T05:00:00Z,0.0,15.8
DK1224,2025-10-11T05:00:00Z,0.0,8.8
DK1728,2026-05-19T05:00:00Z,0.8,11.6
DK1588,2025-07-18T11:00:00Z,0.3,18.5
DK1602,2026-05-06T23:00:00Z,0.0,10.3
DK1280,2026-04-20T23:00:00Z,0.0,5.4
DK1539,2025-11-09T23:00:00Z,48.6,9.0
DK1742,2025-01-30T23:00:00Z,0.0,-0.7
DK1567,2025-06-12T05:00:00Z,-999.0,18.1
DK1140,2025-02-09T11:00:00Z,0.8,4.4
DK1322,2026-02-27T05:00:00Z,2.8,2.7
DK1413,2025-11-15T23:00:00Z,3.2,1.2
DK1252,2026-02-25T17:00:00Z,0.0,1.7
DK1448,2026-02-16T17:00:00Z,0.0,4.7
DK1098,2026-01-26T17:00:00Z,0.2,-3.7
DK1819,2025-03-20T17:00:00Z,13.5,6.9
DK1084,2025-11-18T05:00:00Z,0.0,1.4
DK1161,2026-01-01T05:00:00Z,0.0,-2.9
DK1014,2025-08-03T05:00:00Z,0.0,17.2
DK1434,2025-02-12T05:00:00Z,0.0,1.0
DK1602,2025-06-04T11:00:00Z,0.0,16.3
DK1630,2025-06-04T17:00:00Z,0.0,12.6
DK1420,2026-03-06T05:00:00Z,0.0,0.5
DK1756,2025-09-03T05:00:00Z,2.9,18.8
DK1630,2026-03-11T11:00:00Z,1.2,6.1
DK1476,2025-06-08T11:00:00Z,0.5,20.5
DK1196,2025-01-14T05:00:00Z,0.0,3.0
DK1658,2026-05-07T17:00:00Z,0.0,10.2
DK1238,2025-05-26T05:00:00Z,0.0,14.2
DK1399,2025-04-21T17:00:00Z,0.0,9.4
DK1077,2026-05-10T11:00:00Z,0.2,10.6
DK1021,2026-02-05T17:00:00Z,0.0,1.3
DK1819,2025-08-06T17:00:00Z,0.0,23.1
DK1637,2026-01-03T11:00:00Z,0.1,-0.8
DK1742,2025-06-26T17:00:00Z,0.7,17.4
DK1518,2025-08-14T11:00:00Z,6.0,21.0
DK1413,2025-03-18T11:00:00Z,0.0,6.2
DK1672,2025-10-22T17:00:00Z,0.0,8.6
DK1210,2025-06-15T17:00:00Z,-999.0,13.5
DK1350,2025-10-15T23:00:00Z,0.0,10.8
DK1833,2026-04-22T17:00:00Z,18.0,6.9
DK1623,2026-06-06T05:00:00Z,0.0,14.3
DK1525,2025-01-17T05:00:00Z,0.0,-1.3
DK1308,2026-02-03T17:00:00Z,23.8,3.5
DK1028,2025-11-02T23:00:00Z,0.0,0.7
DK1574,2025-12-05T17:00:00Z,6.6,-0.5
DK1735,2025-04-18T23:00:00Z,0.0,4.1
DK1336,2025-03-09T23:00:00Z,0.8,-3.7
DK1259,2025-08-17T11:00:00Z,1.0,22.2
DK1042,2025-10-22T05:00:00Z,0.0,8.4
DK1168,2025-12-18T17:00:00Z,0.0,5.9
DK1294,2026-02-02T23:00:00Z,0.1,1.8
DK1742,2025-09-14T05:00:00Z,0.0,11.7
DK1301,2025-05-30T11:00:00Z,0.0,19.8
DK1700,2026-02-06T11:00:00Z,0.0,3.3
DK1784,2025-06-20T05:00:00Z,0.0,14.8
DK1399,2026-05-06T11:00:00Z,0.0,13.2
DK1798,2025-11-18T11:00:00Z,0.0,-0.1
DK1826,2026-05-17T05:00:00Z,0.0,14.8
DK1112,2025-04-21T23:00:00Z,1.0,6.5
DK1609,2026-06-21T11:00:00Z,0.0,17.5
DK1798,2025-04-09T17:00:00Z,0.0,5.5
DK1546,2025-02-24T23:00:00Z,0.0,-2.1
DK1784,2025-09-02T05:00:00Z,2.2,10.2
DK1105,2026-01-27T23:00:00Z,0.0,2.0
DK1343,2025-06-22T11:00:00Z,0.0,15.1
DK1728,2025-06-22T17:00:00Z,0.0,9.7
DK1616,2026-03-03T05:00:00Z,0.0,0.1
DK1749,2026-06-27T23:00:00Z,3.1,13.6
DK1798,2025-07-25T23:00:00Z,0.0,20.0
DK1644,2026-02-05T05:00:00Z,0.0,-0.3
DK1798,2025-02-08T17:00:00Z,0.0,3.4
DK1707,2025-08-23T23:00:00Z,0.0,21.4
DK1126,2026-02-24T11:00:00Z,0.0,4.2
DK1056,2026-01-18T17:00:00Z,3.7,4.5
DK1490,2025-02-17T11:00:00Z,0.0,3.8
DK1483,2025-06-17T11:00:00Z,0.0,17.3
DK1441,2025-10-16T05:00:00Z,0.0,10.8
DK1014,2025-11-21T05:00:00Z,0.0,5.6
DK1014,2025-09-26T11:00:00Z,1.2,11.7
DK1063,2025-12-28T05:00:00Z,5.0,-1.5
DK1490,2025-12-25T23:00:00Z,0.0,2.8
DK1287,2025-06-07T23:00:00Z,0.0,7.2
DK1168,2025-11-09T05:00:00Z,0.0,1.8
DK1077,2025-04-09T17:00:00Z,0.0,2.9
DK1756,2025-11-21T23:00:00Z,0.0,0.9
DK1707,2025-03-05T17:00:00Z,6.1,-0.3
DK1462,2026-03-15T11:00:00Z,0.0,8.5
DK1497,2026-01-05T23:00:00Z,0.0,-3.0
DK1357,2025-08-20T17:00:00Z,2.9,14.5
DK1133,2026-06-10T11:00:00Z,0.0,13.0
DK1371,2025-01-21T17:00:00Z,0.0,-1.5
DK1777,2026-06-25T05:00:00Z,0.5,16.4
DK1525,2025-08-22T11:00:00Z,8.7,17.7
DK1777,2025-03-01T05:00:00Z,1.8,-4.6
DK1455,2026-01-18T11:00:00Z,0.0,0.1
DK1777,2025-02-08T23:00:00Z,2.1,-1.0
DK1581,2025-07-27T23:00:00Z,0.0,15.8
DK1056,2025-05-01T17:00:00Z,2.3,9.3
DK1616,2025-01-08T23:00:00Z,5.0,-1.6
DK1112,2025-07-13T23:00:00Z,0.0,23.1
DK1252,2025-07-24T05:00:00Z,0.0,12.1
DK1574,2026-02-08T05:00:00Z,4.8,-1.3
DK1252,2026-03-02T11:00:00Z,3.3,4.8
DK1553,2025-02-08T11:00:00Z,2.8,0.3
DK1364,2025-01-13T05:00:00Z,0.0,-0.2
DK1581,2025-03-27T23:00:00Z,0.0,1.9
DK1553,2025-09-14T17:00:00Z,0.0,17.7
DK1028,2025-07-18T05:00:00Z,0.0,21.2
DK1266,2026-06-10T23:00:00Z,0.0,18.0
DK1133,2026-04-18T23:00:00Z,1.5,4.7
DK1714,2025-04-03T17:00:00Z,7.3,7.8
DK1168,2026-04-22T05:00:00Z,7.2,11.6
DK1609,2025-10-02T23:00:00Z,0.0,8.4
DK1007,2025-07-07T23:00:00Z,0.0,14.4
DK1322,2025-01-07T17:00:00Z,0.0,4.1
DK1147,2025-11-17T17:00:00Z,0.0,7.0
DK1574,2025-03-03T17:00:00Z,4.1,3.8
DK1154,2026-03-17T23:00:00Z,0.0,4.6
DK1105,2025-03-04T23:00:00Z,1.0,1.6
DK1273,2026-01-01T05:00:00Z,0.0,-0.2
DK1546,2026-01-04T17:00:00Z,0.0,2.0
DK1791,2026-05-07T11:00:00Z,0.0,17.4
DK1434,2026-03-28T05:00:00Z,0.7,0.5
DK1637,2025-08-23T11:00:00Z,0.0,15.0
DK1245,2026-03-20T23:00:00Z,0.0,3.1
DK1756,2025-10-31T23:00:00Z,43.2,1.7
DK1049,2025-10-17T05:00:00Z,0.1,4.4
DK1476,2025-10-09T17:00:00Z,0.0,10.5
DK1182,2025-09-02T23:00:00Z,0.0,10.8
DK1147,2025-02-11T05:00:00Z,0.0,1.4
DK1756,2025-07-27T05:00:00Z,46.9,13.5
DK1217,2025-12-29T17:00:00Z,8.4,-2.5
DK1203,2026-03-21T05:00:00Z,0.0,3.3
DK1469,2026-03-15T05:00:00Z,0.0,-0.3
DK1294,2025-06-09T17:00:00Z,0.0,18.1
DK1581,2025-05-13T17:00:00Z,0.0,14.8
DK1637,2025-11-11T23:00:00Z,0.3,6.6
DK1630,2025-03-31T23:00:00Z,0.0,1.0
DK1182,2025-12-29T05:00:00Z,0.0,-2.3
DK1756,2025-09-17T11:00:00Z,26.6,13.6
DK1175,2026-04-18T11:00:00Z,0.0,9.2
DK1791,2025-05-09T23:00:00Z,0.1,11.4
DK1609,2025-07-20T11:00:00Z,0.0,17.6
DK1287,2025-08-18T05:00:00Z,5.5,13.7
DK1217,2025-08-15T05:00:00Z,1.0,18.4
DK1035,2025-09-27T05:00:00Z,0.0,14.1
DK1406,2025-11-11T17:00:00Z,0.0,5.2
DK1035,2025-07-28T17:00:00Z,0.9,15.7
DK1294,2025-10-31T23:00:00Z,0.0,7.0
DK1574,2025-01-10T23:00:00Z,1.6,-4.7
DK1063,2025-05-10T17:00:00Z,18.2,12.1
DK1063,2025-10-02T05:00:00Z,-999.0,9.3
DK1210,2026-06-13T23:00:00Z,0.0,16.7
DK1189,2026-04-11T05:00:00Z,0.0,3.3
DK1203,2026-01-08T17:00:00Z,1.4,-0.9
DK1014,2025-08-30T23:00:00Z,0.0,11.9
DK1294,2025-09-14T11:00:00Z,1.4,14.9
DK1420,2025-02-11T11:00:00Z,0.0,0.5
DK1007,2026-05-16T17:00:00Z,0.8,11.7
DK1217,2025-08-18T05:00:00Z,0.0,15.3
DK1203,2025-03-11T17:00:00Z,0.0,5.3
DK1672,2025-10-01T23:00:00Z,10.6,12.5
DK1392,2025-07-06T23:00:00Z,0.0,14.2
DK1084,2025-06-01T23:00:00Z,0.0,9.1
DK1231,2025-03-13T11:00:00Z,0.6,0.4
DK1357,2025-02-27T23:00:00Z,3.6,2.9
DK1056,2025-08-07T23:00:00Z,0.0,14.1
DK1021,2026-01-16T23:00:00Z,0.0,-3.2
DK1084,2025-04-14T11:00:00Z,0.0,14.8
DK1112,2025-06-23T17:00:00Z,10.1,16.8
DK1021,2026-02-18T17:00:00Z,1.4,4.9
DK1385,2026-05-15T11:00:00Z,0.0,10.1
DK1721,2025-06-14T05:00:00Z,0.0,16.4
DK1210,2025-02-11T11:00:00Z,0.0,3.3
DK1308,2026-05-20T23:00:00Z,0.0,9.7
DK1812,2025-12-04T05:00:00Z,0.0,3.5
DK1294,2025-03-08T05:00:00Z,0.0,1.5
DK1280,2025-08-10T11:00:00Z,4.4,18.8
DK1007,2025-09-13T05:00:00Z,0.0,14.7
DK1707,2025-03-18T23:00:00Z,0.0,0.7
DK1693,2026-02-26T05:00:00Z,0.0,1.1
DK1154,2025-03-18T11:00:00Z,0.0,7.2
DK1595,2025-12-21T11:00:00Z,0.0,4.1
DK1217,2026-05-11T23:00:00Z,1.2,6.2
DK1469,2025-10-20T11:00:00Z,0.0,6.7
DK1665,2025-06-24T11:00:00Z,0.0,16.3
DK1574,2026-05-16T11:00:00Z,0.0,12.1
DK1609,2025-05-24T05:00:00Z,0.0,10.3
DK1504,2026-05-14T23:00:00Z,0.0,10.2
DK1469,2026-06-13T05:00:00Z,0.5,15.0
DK1441,2025-08-10T23:00:00Z,0.0,14.2
DK1595,2025-03-25T17:00:00Z,1.7,5.3
DK1042,2026-05-08T05:00:00Z,0.0,11.2
DK1140,2026-02-14T05:00:00Z,13.2,2.5
DK1273,2025-10-21T05:00:00Z,0.0,8.6
DK1637,2025-02-12T11:00:00Z,0.0,4.1
DK1399,2026-03-26T23:00:00Z,0.0,5.5
DK1434,2025-01-12T11:00:00Z,0.0,0.5
DK1042,2025-01-26T17:00:00Z,1.4,-0.7
DK1805,2025-07-10T11:00:00Z,0.0,21.2
DK1168,2026-04-21T05:00:00Z,0.0,8.0
DK1532,2025-05-21T23:00:00Z,0.0,11.2
DK1168,2025-09-12T11:00:00Z,0.0,14.0
DK1504,2025-06-07T11:00:00Z,0.0,18.2
DK1672,2026-01-29T23:00:00Z,0.0,-6.4
DK1693,2026-04-17T23:00:00Z,0.0,5.0
DK1826,2025-06-12T17:00:00Z,0.0,18.9
DK1518,2025-05-24T05:00:00Z,0.0,8.1
DK1651,2026-04-06T11:00:00Z,4.5,11.8
DK1700,2025-05-04T17:00:00Z,0.0,13.7
DK1028,2025-11-17T05:00:00Z,0.0,5.5
DK1805,2026-01-12T11:00:00Z,0.0,1.4
DK1203,2025-05-06T05:00:00Z,0.0,5.4
DK1539,2025-03-24T23:00:00Z,-999.0,4.5
DK1735,2025-12-31T11:00:00Z,0.0,-1.5
DK1175,2026-05-27T11:00:00Z,-999.0,17.2
DK1280,2025-08-30T17:00:00Z,0.0,15.1
DK1546,2025-07-16T05:00:00Z,3.7,18.9
DK1483,2026-03-15T05:00:00Z,0.0,4.0
DK1812,2025-12-22T05:00:00Z,10.5,-2.2
DK1427,2025-05-24T17:00:00Z,0.0,20.8
DK1070,2025-04-03T05:00:00Z,0.4,3.2
DK1532,2025-01-04T17:00:00Z,5.1,-4.1
DK1385,2026-03-01T05:00:00Z,0.0,2.3
DK1371,2025-04-13T05:00:00Z,0.0,8.6
DK1728,2025-04-08T11:00:00Z,0.0,6.9
DK1077,2026-05-21T11:00:00Z,0.0,13.7
DK1238,2025-02-05T11:00:00Z,2.3,5.4
DK1637,2025-08-07T11:00:00Z,0.0,25.0
DK1014,2025-07-24T23:00:00Z,0.0,15.3
DK1217,2026-01-29T11:00:00Z,0.0,0.8
DK1805,2025-12-20T11:00:00Z,3.8,4.5
DK1084,2026-03-03T17:00:00Z,0.0,0.3
DK1735,2025-09-14T11:00:00Z,0.0,19.5
DK1168,2025-01-29T17:00:00Z,0.0,2.9
DK1217,2025-09-17T23:00:00Z,2.1,11.1
DK1364,2025-02-14T17:00:00Z,0.0,-1.3
DK1455,2025-05-28T05:00:00Z,8.2,15.8
DK1161,2025-12-31T17:00:00Z,0.0,3.2
DK1315,2025-06-29T05:00:00Z,0.0,16.2
DK1651,2026-01-14T05:00:00Z,1.2,-2.8
DK1245,2026-02-09T11:00:00Z,0.0,-0.9
DK1378,2025-12-17T05:00:00Z,0.0,-4.5
DK1070,2025-08-15T11:00:00Z,14.7,17.4
DK1308,2025-04-19T11:00:00Z,0.0,15.1
DK1231,2025-10-04T05:00:00Z,1.5,15.9
DK1161,2025-09-13T17:00:00Z,7.0,15.6
DK1063,2025-08-21T05:00:00Z,0.0,10.1
DK1574,2025-08-29T17:00:00Z,5.8,16.9
DK1000,2025-12-30T23:00:00Z,0.0,-4.0
DK1672,2025-09-04T23:00:00Z,1.2,8.9
DK1378,2025-02-04T11:00:00Z,0.0,-3.1
DK1273,2026-04-18T23:00:00Z,0.0,2.8
DK1525,2025-02-12T23:00:00Z,1.0,-1.1
DK1322,2025-04-16T11:00:00Z,0.0,16.2
DK1560,2025-01-15T17:00:00Z,1.8,-1.3
DK1098,2025-10-31T05:00:00Z,0.0,11.1
DK1147,2026-02-22T17:00:00Z,0.0,0.8
DK1392,2026-02-10T23:00:00Z,0.0,1.2
DK1357,2025-09-25T17:00:00Z,15.7,11.2
DK1350,2026-04-25T05:00:00Z,0.0,8.5
DK1252,2026-04-26T17:00:00Z,0.0,7.4
DK1567,2025-10-03T17:00:00Z,0.0,12.1
DK1371,2026-01-18T11:00:00Z,0.7,-1.4
DK1301,2025-05-03T05:00:00Z,0.2,8.7
DK1280,2025-05-26T23:00:00Z,0.4,11.5
DK1756,2026-02-01T17:00:00Z,0.0,1.8
DK1343,2025-02-13T11:00:00Z,0.0,0.5
DK1035,2025-04-14T11:00:00Z,0.0,6.1
DK1448,2025-04-06T23:00:00Z,0.0,6.0
DK1350,2025-03-07T05:00:00Z,0.0,-2.2
DK1266,2026-02-28T05:00:00Z,1.9,5.4
DK1350,2025-10-10T05:00:00Z,-999.0,8.8
DK1189,2025-03-28T05:00:00Z,0.0,5.7
DK1189,2025-01-13T11:00:00Z,0.0,0.7
DK1161,2025-04-24T17:00:00Z,0.0,6.6
DK1476,2025-08-30T23:00:00Z,10.6,14.2
DK1763,2026-05-24T11:00:00Z,0.0,19.2
DK1784,2025-03-31T17:00:00Z,4.8,3.6
DK1651,2025-09-02T05:00:00Z,0.0,8.6
DK1091,2026-06-24T05:00:00Z,0.0,13.5
DK1644,2025-06-12T23:00:00Z,0.0,14.4
DK1336,2026-01-06T23:00:00Z,3.0,-1.0
DK1448,2025-01-17T23:00:00Z,0.0,-0.4
DK1259,2025-07-30T23:00:00Z,2.2,17.5
DK1574,2025-01-03T23:00:00Z,0.0,2.6
DK1273,2025-02-20T23:00:00Z,0.0,1.1
DK1728,2025-06-04T11:00:00Z,1.0,15.9
DK1623,2025-05-22T23:00:00Z,0.0,14.6
